order_id,order_rating,order_date,time_ordered,time_order_picked,weather_conditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,time_taken_min
0xc8a5,4.5,2022-02-16,19:55,0.833333333,Sandstorms,Jam,1,Meal,scooter,1.0,No,37
0xce59,4.8,2022-02-16,19:35,19:50,Fog,Jam,2,Drinks,motorcycle,0.0,No,35
0xdc77,3.8,2022-02-16,20:20,20:25,Sandstorms,Jam,2,Meal,scooter,1.0,No,36
0xd3c0,4.7,2022-02-16,19:40,19:55,Windy,Jam,0,Snack,motorcycle,1.0,No,28
0xd919,4.6,2022-02-16,18:35,18:40,Fog,Medium,2,Snack,motorcycle,2.0,No,35
0xd139,4.9,2022-02-16,18:55,19:05,Fog,Medium,1,Buffet,scooter,0.0,No,27
0xcf8b,4.7,2022-02-16,21:20,21:35,Sunny,Jam,0,Meal,motorcycle,0.0,No,21
0xde48,3.6,2022-02-16,0.875,21:05,Stormy,Jam,2,Drinks,scooter,1.0,No,31
0xd200,4.8,2022-02-16,23:10,23:25,Windy,Low,2,Drinks,electric_scooter,1.0,No,20
0xcbfe,4.9,2022-02-16,21:45,21:55,Fog,Jam,1,Snack,motorcycle,2.0,No,41
0xc1d8,4.1,2022-02-16,19:55,0.833333333,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,50
0xcdf5,4.9,2022-02-16,21:50,21:55,Fog,Jam,0,Drinks,motorcycle,3.0,Yes,46
0xdb99,4.7,2022-02-16,17:30,17:35,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,28
0xde1f,5.0,2022-02-16,23:45,1,Stormy,Low,2,Buffet,scooter,1.0,No,18
0xc7bc,4.7,2022-02-16,22:10,22:15,Fog,Low,0,Buffet,motorcycle,1.0,No,43
0xd8b3,4.7,2022-02-16,21:30,21:40,Stormy,Jam,2,Snack,motorcycle,0.0,No,26
0xd07d,4.9,2022-02-16,18:10,18:25,Stormy,Medium,1,Snack,scooter,1.0,No,26
0xc49b,4.2,2022-02-16,19:55,20:05,Stormy,Jam,2,Snack,scooter,0.0,No,39
0xd029,4.1,2022-02-16,19:10,19:20,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,41
0xcbda,4.8,2022-02-16,18:10,18:25,Stormy,Medium,1,Snack,scooter,0.0,No,27
0xce81,4.9,2022-02-16,18:25,18:35,Cloudy,Medium,1,Snack,scooter,1.0,No,31
0xdcff,3.7,2022-02-16,20:45,20:50,Windy,Jam,2,Snack,electric_scooter,1.0,No,32
0xc81e,4.3,2022-02-16,20:25,20:30,Sunny,Jam,0,Snack,motorcycle,2.0,Yes,40
0xc67b,5.0,2022-02-16,0.791666667,19:10,Cloudy,Medium,2,Meal,electric_scooter,0.0,No,28
0xc457,4.0,2022-02-16,20:50,21:05,Windy,Jam,0,Meal,motorcycle,0.0,No,36
0xc76e,3.2,2022-02-16,23:40,23:50,Sunny,Low,0,Snack,motorcycle,1.0,No,32
0xdba5,4.9,2022-02-16,22:50,22:55,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,15
0xcdd3,4.5,2022-02-16,18:55,0.791666667,Sunny,Medium,1,Drinks,scooter,1.0,No,23
0xd766,4.6,2022-02-16,20:30,20:45,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,33
0xd24b,4.6,2022-02-16,23:35,23:50,Stormy,Low,0,Meal,motorcycle,1.0,No,27
0xca11,4.8,2022-02-16,19:50,19:55,Cloudy,Jam,1,Buffet,scooter,1.0,Yes,43
0xdcf2,4.6,2022-02-16,21:25,21:35,Fog,Jam,1,Drinks,motorcycle,1.0,No,48
0xd823,3.3,2022-02-16,0.958333333,23:05,Sunny,Low,2,Snack,scooter,1.0,No,37
0xd118,4.6,2022-02-16,18:20,18:30,Fog,Medium,1,Buffet,motorcycle,0.0,No,30
0xd59c,4.0,2022-02-16,23:25,23:40,Fog,Low,0,Snack,motorcycle,1.0,Yes,44
0xe1a5,4.5,2022-02-16,19:35,19:50,Windy,Jam,1,Buffet,motorcycle,2.0,No,39
0xe202,4.6,2022-02-16,18:10,18:20,Windy,Medium,0,Meal,motorcycle,1.0,No,38
0xc21b,5.0,2022-02-16,22:40,22:50,Sandstorms,Low,2,Meal,motorcycle,1.0,No,23
0xce79,4.7,2022-02-16,21:45,0.916666667,Windy,Jam,2,Snack,electric_scooter,1.0,No,15
0xc24f,4.8,2022-02-16,19:55,20:10,Windy,Jam,0,Buffet,motorcycle,2.0,Yes,43
0xd1da,4.5,2022-02-16,22:15,22:25,Cloudy,Low,1,Drinks,motorcycle,1.0,No,20
0xdbe5,4.9,2022-02-16,18:15,18:30,Sunny,Medium,1,Drinks,scooter,0.0,No,11
0xd316,4.0,2022-02-16,19:15,19:20,Cloudy,Jam,1,Snack,motorcycle,1.0,No,32
0xdf78,4.7,2022-02-16,19:35,19:45,Cloudy,Jam,0,Meal,motorcycle,0.0,No,35
0xcc1b,4.6,2022-02-16,0.833333333,20:10,Cloudy,Jam,1,Snack,motorcycle,1.0,No,30
0xd5ca,4.9,2022-02-16,1,24:15:00,Stormy,Low,1,Meal,scooter,1.0,No,17
0xccae,4.7,2022-02-16,22:25,22:30,Sunny,Low,1,Snack,motorcycle,1.0,No,21
0xc963,4.8,2022-02-16,18:45,18:50,Sunny,Medium,2,Meal,scooter,1.0,No,13
0xe1b8,4.8,2022-02-16,18:10,18:15,Fog,Medium,2,Drinks,motorcycle,1.0,No,44
0xd242,4.7,2022-02-16,21:55,0.916666667,Sunny,Jam,1,Meal,scooter,1.0,No,19
0xdd3f,4.7,2022-02-16,19:25,19:40,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,37
0xd39d,4.1,2022-02-16,18:50,0.791666667,Stormy,Medium,0,Drinks,motorcycle,0.0,No,37
0xd6d7,4.4,2022-02-16,17:35,17:40,Windy,Medium,0,Buffet,motorcycle,1.0,No,38
0xdac6,4.9,2022-02-16,21:50,22:05,Cloudy,Jam,0,Snack,motorcycle,0.0,No,38
0xd126,4.9,2022-02-16,20:10,20:25,Stormy,Jam,2,Meal,electric_scooter,1.0,No,25
0xcab9,5.0,2022-02-16,19:40,19:50,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,42
0xc8f9,4.6,2022-02-16,19:10,19:15,Fog,Jam,0,Meal,motorcycle,1.0,Yes,48
0xcbb7,4.8,2022-02-16,17:15,17:30,Fog,Medium,0,Snack,motorcycle,1.0,No,37
0xddb5,4.9,2022-02-16,23:45,23:55,Sunny,Low,1,Buffet,motorcycle,1.0,No,29
0xd294,4.6,2022-02-16,17:25,17:40,Sunny,Medium,2,Meal,motorcycle,0.0,No,13
0xc343,4.7,2022-02-16,20:35,20:50,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,20
0xdd09,4.9,2022-02-16,23:20,23:30,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,15
0xe162,4.7,2022-02-16,20:40,20:50,Sunny,Jam,1,Meal,motorcycle,0.0,No,16
0xc717,4.9,2022-02-16,1,24:05:00,Sunny,Low,2,Buffet,scooter,1.0,No,28
0xc9b8,4.1,2022-02-16,18:20,18:25,Stormy,Medium,0,Snack,motorcycle,1.0,No,44
0xca58,4.9,2022-02-16,22:25,22:40,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,11
0xcb47,4.7,2022-02-16,1,24:15:00,Fog,Low,1,Meal,scooter,0.0,No,27
0xc19c,3.6,2022-02-16,0.833333333,20:05,Stormy,Jam,2,Drinks,electric_scooter,2.0,No,43
0xde9f,4.6,2022-02-16,18:15,18:20,Windy,Medium,0,Meal,motorcycle,0.0,No,31
0xd315,4.7,2022-02-16,0.875,21:05,Windy,Jam,0,Snack,motorcycle,1.0,No,35
0xdcb9,4.8,2022-02-16,0.791666667,19:05,Windy,Medium,0,Snack,motorcycle,0.0,No,24
0xd6a1,4.6,2022-02-16,19:45,19:55,Sunny,Jam,0,Buffet,motorcycle,1.0,No,26
0xda05,5.0,2022-02-16,18:35,18:40,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,39
0xcf29,4.6,2022-02-16,23:25,23:30,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,29
0xd9bc,3.8,2022-02-16,21:50,0.916666667,Windy,Jam,1,Meal,scooter,2.0,No,40
0xc6ee,4.8,2022-02-16,21:15,21:30,Windy,Jam,0,Meal,motorcycle,3.0,Yes,54
0xbf70,3.9,2022-02-16,18:20,18:30,Sandstorms,Medium,1,Buffet,scooter,1.0,No,32
0xcfc5,4.7,2022-02-16,0.75,18:15,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,34
0xcadb,4.0,2022-02-16,17:10,17:20,Cloudy,Medium,2,Drinks,motorcycle,2.0,No,35
0xd5f3,4.3,2022-02-16,19:55,0.833333333,Fog,Jam,2,Snack,scooter,0.0,Yes,41
0xd1f5,4.9,2022-02-16,18:50,0.791666667,Sandstorms,Medium,2,Snack,scooter,1.0,No,24
0xca0b,4.6,2022-02-16,17:55,18:05,Fog,Medium,0,Meal,motorcycle,1.0,No,45
0xdf39,4.8,2022-02-16,22:30,22:40,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,26
0xd346,3.9,2022-02-16,19:25,19:30,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,35
0xe270,4.9,2022-02-16,23:30,23:40,Fog,Low,1,Buffet,motorcycle,1.0,No,26
0xd901,4.5,2022-02-16,20:20,20:25,Sunny,Jam,1,Snack,motorcycle,1.0,No,16
0xe10d,4.8,2022-02-16,17:15,17:25,Windy,Medium,2,Snack,scooter,0.0,No,20
0xcc68,4.8,2022-02-16,18:15,18:25,Fog,Medium,1,Buffet,scooter,1.0,No,34
0xdc20,4.9,2022-02-16,21:30,21:35,Fog,Jam,2,Buffet,electric_scooter,1.0,No,38
0xe161,4.8,2022-02-16,0.916666667,22:05,Sunny,Jam,0,Buffet,motorcycle,1.0,No,28
0xd9d3,3.9,2022-02-16,19:45,0.833333333,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,34
0xde3f,4.6,2022-02-16,18:20,18:25,Sunny,Medium,2,Snack,scooter,1.0,No,25
0xcaab,4.7,2022-02-16,18:30,18:40,Cloudy,Medium,1,Buffet,scooter,1.0,No,34
0xc39f,3.8,2022-02-16,19:40,19:50,Sandstorms,Jam,2,Snack,scooter,2.0,No,35
0xc535,4.7,2022-02-16,19:15,19:25,Fog,Jam,0,Meal,motorcycle,2.0,No,50
0xd57f,4.7,2022-02-16,0.833333333,20:10,Cloudy,Jam,1,Meal,motorcycle,1.0,No,44
0xc67a,4.1,2022-02-16,0.75,18:05,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,38
0xdeeb,4.8,2022-02-16,19:35,19:45,Sunny,Jam,1,Meal,motorcycle,1.0,No,26
0xd8e6,4.3,2022-02-16,22:20,22:35,Cloudy,Low,2,Snack,electric_scooter,0.0,No,39
0xd605,3.5,2022-02-16,17:25,17:40,Stormy,Medium,1,Drinks,scooter,0.0,No,37
0xd8a5,5.0,2022-02-16,20:10,20:15,Cloudy,Jam,2,Snack,scooter,2.0,No,37
0xd2c3,4.9,2022-02-16,0.75,18:10,Windy,Medium,1,Snack,motorcycle,1.0,No,30
0xcce7,4.4,2022-02-16,18:25,18:35,Stormy,Medium,0,Drinks,motorcycle,1.0,No,34
0xc21f,4.8,2022-02-16,19:40,19:45,Stormy,Jam,2,Drinks,scooter,1.0,No,15
0xc76f,4.9,2022-02-16,1,24:05:00,Windy,Low,0,Snack,motorcycle,1.0,No,26
0xdc2a,4.5,2022-02-16,20:25,20:30,Fog,Jam,0,Buffet,motorcycle,2.0,No,50
0xe194,4.5,2022-02-16,19:10,19:15,Sandstorms,Jam,2,Snack,scooter,0.0,No,23
0xc256,4.8,2022-02-16,22:50,23:05,Windy,Low,0,Buffet,motorcycle,1.0,No,20
0xdc5d,4.7,2022-02-16,20:10,20:15,Sunny,Jam,2,Snack,electric_scooter,0.0,No,20
0xe0b1,3.5,2022-02-16,0.916666667,22:15,Windy,Jam,1,Snack,motorcycle,2.0,No,38
0xde98,4.7,2022-02-16,17:25,17:40,Windy,Medium,1,Buffet,motorcycle,1.0,No,25
0xcbe3,4.7,2022-02-16,21:20,21:25,Cloudy,Jam,0,Drinks,motorcycle,2.0,Yes,42
0xc1fd,4.9,2022-02-16,1,24:10:00,Windy,Low,2,Drinks,motorcycle,1.0,No,29
0xd863,4.5,2022-02-16,23:50,24:05:00,Windy,Low,1,Drinks,scooter,1.0,No,12
0xd63a,4.6,2022-02-16,22:50,0.958333333,Stormy,Low,2,Snack,motorcycle,0.0,No,25
0xcb7c,3.7,2022-02-16,19:35,19:45,Stormy,Jam,2,Buffet,scooter,0.0,No,36
0xca72,4.6,2022-02-16,18:30,18:40,Cloudy,Medium,2,Drinks,scooter,1.0,No,38
0xd04a,4.5,2022-02-16,21:30,21:35,Sunny,Jam,1,Snack,motorcycle,0.0,No,33
0xcf40,4.0,2022-02-16,20:15,20:20,Stormy,Jam,0,Snack,motorcycle,1.0,No,38
0xd80d,4.8,2022-02-16,23:25,23:30,Cloudy,Low,1,Snack,scooter,1.0,No,26
0xd6f4,4.5,2022-02-16,19:25,19:40,Windy,Jam,2,Meal,electric_scooter,1.0,No,20
0xcbb1,4.9,2022-02-16,19:20,19:25,Windy,Jam,0,Buffet,motorcycle,1.0,No,28
0xdb06,4.6,2022-02-16,19:30,19:35,Sandstorms,Jam,2,Drinks,scooter,0.0,No,21
0xd04f,4.6,2022-02-16,19:20,19:30,Sunny,Jam,2,Meal,motorcycle,1.0,No,29
0xd5c5,4.6,2022-02-16,22:45,0.958333333,Stormy,Low,0,Drinks,motorcycle,1.0,No,22
0xcf16,4.8,2022-02-16,20:10,20:20,Sunny,Jam,0,Meal,motorcycle,3.0,Yes,44
0xcc28,4.8,2022-02-16,17:45,17:50,Sunny,Medium,1,Meal,scooter,1.0,No,26
0xc757,4.8,2022-02-16,19:30,19:40,Fog,Jam,1,Buffet,motorcycle,3.0,No,46
0xdfe4,4.5,2022-02-16,17:30,17:45,Cloudy,Medium,0,Meal,motorcycle,1.0,No,47
0xd09c,4.2,2022-02-16,18:15,18:20,Fog,Medium,1,Buffet,motorcycle,2.0,No,35
0xc88b,4.9,2022-02-16,17:50,0.75,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,27
0xdeab,4.4,2022-02-16,21:10,21:25,Fog,Jam,2,Snack,scooter,1.0,No,31
0xd53d,4.8,2022-02-16,19:50,19:55,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,26
0xd28e,4.7,2022-02-16,17:55,0.75,Fog,Medium,2,Drinks,scooter,1.0,No,28
0xd6ed,4.2,2022-02-16,21:10,21:25,Sandstorms,Jam,2,Buffet,scooter,1.0,No,31
0xe1d7,4.8,2022-02-16,17:50,17:55,Fog,Medium,0,Snack,motorcycle,1.0,No,40
0xc213,3.8,2022-02-16,18:55,0.791666667,Windy,Medium,1,Buffet,motorcycle,1.0,No,33
0xd817,5.0,2022-02-16,20:40,20:55,Fog,Jam,1,Drinks,motorcycle,1.0,No,39
0xd5a4,4.8,2022-02-16,23:45,23:55,Stormy,Low,2,Buffet,scooter,1.0,No,19
0xcdee,4.4,2022-02-16,17:25,17:35,Cloudy,Medium,2,Snack,electric_scooter,2.0,No,36
0xc2c5,4.1,2022-02-16,0.916666667,22:15,Windy,Jam,0,Snack,motorcycle,1.0,No,37
0xcbd2,4.5,2022-02-16,21:35,21:45,Windy,Jam,2,Meal,motorcycle,1.0,No,15
0xdab9,4.7,2022-02-16,19:50,19:55,Fog,Jam,2,Snack,electric_scooter,1.0,No,31
0xdb26,4.7,2022-02-16,18:40,18:55,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,22
0xceb0,4.6,2022-02-16,18:40,18:45,Stormy,Medium,1,Meal,scooter,1.0,No,26
0xc734,4.7,2022-02-16,20:25,20:35,Stormy,Jam,0,Drinks,motorcycle,2.0,Yes,51
0xd665,5.0,2022-02-16,22:10,22:20,Sunny,Low,0,Buffet,motorcycle,1.0,No,25
0xd116,4.6,2022-02-16,20:50,21:05,Sunny,Jam,2,Snack,electric_scooter,1.0,No,18
0xc9eb,4.6,2022-02-16,23:55,1,Sandstorms,Low,0,Snack,motorcycle,0.0,No,24
0xd83d,4.7,2022-02-16,20:35,20:40,Windy,Jam,2,Snack,scooter,1.0,No,17
0xd7e8,4.3,2022-02-16,18:20,18:25,Fog,Medium,2,Buffet,scooter,2.0,No,33
0xc8db,5.0,2022-02-16,19:55,20:10,Fog,Jam,1,Snack,scooter,0.0,No,43
0xcf90,4.3,2022-02-16,21:55,22:10,Fog,Jam,2,Meal,motorcycle,1.0,No,43
0xd41e,4.8,2022-02-16,17:20,17:30,Fog,Medium,1,Buffet,motorcycle,1.0,No,39
0xdcb6,5.0,2022-02-16,21:50,22:05,Windy,Jam,2,Meal,scooter,1.0,No,18
0xcfc0,4.7,2022-02-16,18:10,18:20,Sunny,Medium,2,Meal,motorcycle,0.0,No,15
0xc4a9,4.7,2022-02-16,21:55,0.916666667,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,26
0xc91e,4.8,2022-02-16,17:10,17:25,Stormy,Medium,2,Buffet,scooter,0.0,No,15
0xdab3,4.3,2022-02-16,18:25,18:40,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,36
0xd21c,4.9,2022-02-16,22:40,22:50,Sandstorms,Low,0,Snack,motorcycle,1.0,No,20
0xd1df,4.1,2022-02-16,20:10,20:15,Sunny,Jam,1,Snack,motorcycle,1.0,No,32
0xc8d0,4.8,2022-02-16,17:30,17:40,Sandstorms,Medium,2,Snack,scooter,1.0,No,21
0xcbeb,4.9,2022-02-16,23:35,23:45,Cloudy,Low,1,Buffet,motorcycle,1.0,No,27
0xe1f3,4.6,2022-02-16,23:35,23:40,Sunny,Low,1,Snack,motorcycle,1.0,No,19
0xc6ab,4.5,2022-02-16,17:40,17:45,Fog,Medium,2,Meal,scooter,0.0,No,29
0xc2de,4.1,2022-02-16,22:50,22:55,Cloudy,Low,0,Meal,motorcycle,1.0,No,42
0xcc63,4.8,2022-02-16,1,24:10:00,Sunny,Low,2,Meal,motorcycle,0.0,No,27
0xc3a9,4.7,2022-02-16,23:25,23:30,Sunny,Low,0,Snack,motorcycle,1.0,No,28
0xe228,4.8,2022-02-16,19:55,20:10,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,16
0xc71e,4.9,2022-02-16,22:50,23:05,Windy,Low,2,Snack,scooter,0.0,No,22
0xd04c,4.7,2022-02-16,20:20,20:25,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,18
0xceef,4.8,2022-02-16,22:35,22:40,Sunny,Low,2,Buffet,scooter,1.0,No,29
0xc9e6,4.7,2022-02-16,21:15,21:25,Windy,Jam,2,Snack,electric_scooter,1.0,No,23
0xdf8b,4.0,2022-02-16,20:15,20:20,Fog,Jam,1,Meal,motorcycle,1.0,No,44
0xe059,4.6,2022-02-16,1,24:15:00,Sandstorms,Low,1,Snack,motorcycle,1.0,No,29
0xd6c1,4.6,2022-02-16,18:50,19:05,Windy,Medium,0,Snack,motorcycle,1.0,No,34
0xd2fb,4.8,2022-02-16,21:50,0.916666667,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,42
0xca93,4.9,2022-02-16,20:20,20:25,Sandstorms,Jam,1,Meal,scooter,0.0,No,28
0xcf9f,5.0,2022-02-16,18:20,18:30,Stormy,Medium,0,Buffet,motorcycle,1.0,No,25
0xd88a,4.8,2022-02-16,23:25,23:30,Stormy,Low,0,Buffet,motorcycle,1.0,No,23
0xdbba,4.8,2022-02-16,21:55,22:05,Fog,Jam,0,Buffet,motorcycle,1.0,No,39
0xcccf,4.7,2022-02-16,22:50,23:05,Stormy,Low,0,Meal,motorcycle,1.0,No,23
0xd6fc,4.8,2022-02-16,20:55,21:05,Cloudy,Jam,1,Meal,scooter,1.0,No,37
0xc314,4.8,2022-02-16,22:40,22:50,Windy,Low,0,Meal,motorcycle,0.0,No,21
0xc5dc,4.9,2022-02-16,21:20,21:25,Sunny,Jam,2,Buffet,scooter,0.0,No,25
0xe019,4.5,2022-02-16,18:35,18:45,Windy,Medium,2,Snack,electric_scooter,1.0,No,25
0xda5e,4.7,2022-02-16,22:10,22:20,Sandstorms,Low,1,Meal,motorcycle,0.0,No,22
0xd7dc,3.6,2022-02-16,20:50,20:55,Windy,Jam,2,Drinks,electric_scooter,1.0,No,31
0xc69b,4.2,2022-02-16,18:45,18:55,Fog,Medium,2,Drinks,scooter,1.0,No,36
0xcacf,4.1,2022-02-16,17:40,17:45,Stormy,Medium,0,Buffet,motorcycle,1.0,No,33
0xbfcd,4.8,2022-02-16,17:50,17:55,Sandstorms,Medium,1,Drinks,scooter,1.0,No,18
0xc33f,4.9,2022-02-16,23:50,23:55,Sandstorms,Low,2,Drinks,scooter,1.0,No,17
0xc4f7,4.8,2022-02-16,21:50,21:55,Sunny,Jam,0,Drinks,motorcycle,1.0,No,21
0xcdc7,4.4,2022-02-16,20:50,0.875,Fog,Jam,2,Meal,scooter,2.0,No,45
0xd065,4.1,2022-02-16,20:45,0.875,Fog,Jam,2,Drinks,scooter,0.0,No,40
0xd3e3,4.9,2022-02-16,23:35,23:45,Stormy,Low,1,Snack,motorcycle,0.0,No,19
0xdce4,4.6,2022-02-16,1,24:10:00,Sunny,Low,2,Buffet,motorcycle,1.0,No,26
0xc26a,4.7,2022-02-16,23:35,23:50,Fog,Low,0,Snack,motorcycle,1.0,No,35
0xd159,4.2,2022-02-16,20:50,20:55,Fog,Jam,2,Drinks,electric_scooter,0.0,No,44
0xe172,4.6,2022-02-16,19:55,0.833333333,Cloudy,Jam,2,Drinks,scooter,1.0,No,39
0xc53c,4.8,2022-02-16,21:55,0.916666667,Cloudy,Jam,0,Buffet,motorcycle,0.0,Yes,53
0xdb1a,4.7,2022-02-16,21:10,21:15,Windy,Jam,1,Snack,scooter,0.0,No,18
0xc9cd,4.8,2022-02-16,22:15,22:25,Cloudy,Low,0,Snack,motorcycle,1.0,No,37
0xd080,5.0,2022-02-16,17:30,17:45,Stormy,Medium,1,Buffet,motorcycle,1.0,No,29
0xceca,4.5,2022-02-16,19:30,19:40,Stormy,Jam,1,Buffet,motorcycle,0.0,No,24
0xc938,4.8,2022-02-16,17:20,17:30,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,28
0xd99d,3.7,2022-02-16,21:10,21:15,Stormy,Jam,1,Drinks,scooter,2.0,No,44
0xc2c6,3.7,2022-02-16,0.875,21:05,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,34
0xd29b,4.7,2022-02-16,22:20,22:35,Stormy,Low,2,Drinks,scooter,1.0,No,16
0xcac8,4.2,2022-02-16,21:30,21:45,Sandstorms,Jam,1,Buffet,motorcycle,2.0,No,36
0xd001,4.9,2022-02-16,18:10,18:15,Fog,Medium,0,Buffet,motorcycle,1.0,No,44
0xc474,4.6,2022-02-16,23:10,23:25,Stormy,Low,1,Snack,scooter,0.0,No,18
0xc164,4.4,2022-02-16,20:10,20:20,Windy,Jam,0,Buffet,motorcycle,1.0,No,37
0xd9f9,4.1,2022-02-16,20:40,20:55,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,54
0xd5d3,5.0,2022-02-16,18:35,18:50,Cloudy,Medium,0,Snack,motorcycle,1.0,No,35
0xd932,4.8,2022-02-16,22:50,23:05,Stormy,Low,0,Buffet,motorcycle,0.0,No,15
0xcf53,4.9,2022-02-16,21:25,21:30,Sunny,Jam,0,Drinks,motorcycle,0.0,No,22
0xc51a,4.5,2022-02-16,17:20,17:25,Fog,Medium,0,Buffet,motorcycle,0.0,No,38
0xd387,4.6,2022-02-16,0.791666667,19:10,Sunny,Medium,0,Buffet,motorcycle,0.0,No,22
0xcbf5,4.5,2022-02-16,19:25,19:35,Stormy,Jam,2,Meal,scooter,1.0,No,39
0xde7d,4.8,2022-02-16,21:10,21:15,Fog,Jam,0,Buffet,motorcycle,0.0,No,41
0xcfe8,4.9,2022-02-16,20:55,0.875,Stormy,Jam,2,Drinks,motorcycle,1.0,No,21
0xde26,4.2,2022-02-16,18:10,18:25,Stormy,Medium,0,Snack,motorcycle,1.0,No,33
0xd83b,4.6,2022-02-16,18:20,18:25,Cloudy,Medium,0,Snack,motorcycle,1.0,No,43
0xdbac,4.6,2022-02-16,18:20,18:35,Stormy,Medium,1,Buffet,scooter,1.0,No,22
0xc78a,4.6,2022-02-16,19:35,19:45,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,40
0xe0a9,4.1,2022-02-16,19:35,19:45,Cloudy,Jam,1,Snack,scooter,2.0,No,41
0xc1ed,4.2,2022-02-16,19:20,19:25,Sunny,Jam,0,Meal,motorcycle,2.0,No,42
0xcebc,4.2,2022-02-16,23:55,24:05:00,Cloudy,Low,0,Snack,motorcycle,2.0,No,37
0xd9cc,4.9,2022-02-16,21:35,21:50,Fog,Jam,0,Drinks,motorcycle,1.0,No,47
0xc34e,5.0,2022-02-16,19:25,19:40,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,17
0xcbb0,4.8,2022-02-16,18:10,18:20,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,39
0xcc8c,4.8,2022-02-16,22:50,22:55,Stormy,Low,1,Meal,scooter,0.0,No,19
0xce0b,3.8,2022-02-16,20:50,0.875,Stormy,Jam,2,Snack,electric_scooter,0.0,No,35
0xccff,4.7,2022-02-16,17:25,17:35,Sunny,Medium,0,Meal,motorcycle,1.0,No,37
0xcadd,3.2,2022-02-16,22:35,22:50,Sunny,Low,2,Meal,motorcycle,2.0,No,41
0xcbc5,4.0,2022-02-17,15:50,15:55,Stormy,Medium,1,Buffet,scooter,0.0,No,34
0xdb4d,4.7,2022-02-17,22:45,22:55,Windy,Low,1,Snack,motorcycle,1.0,No,19
0xd6a9,4.8,2022-02-17,23:20,23:25,Cloudy,Low,2,Meal,motorcycle,1.0,No,17
0xd8ee,4.5,2022-02-17,10:45,10:50,Cloudy,Low,0,Buffet,motorcycle,1.0,No,27
0xce77,4.6,2022-02-17,21:45,21:50,Sunny,Jam,1,Drinks,scooter,0.0,No,12
0xd87a,4.8,2022-02-17,22:30,22:35,Fog,Low,1,Drinks,motorcycle,0.0,No,18
0xc153,4.5,2022-02-17,09:55,10:10,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,13
0xc4c9,5.0,2022-02-17,0.708333333,17:10,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,28
0xc59c,4.9,2022-02-17,15:15,15:25,Fog,Medium,1,Buffet,motorcycle,1.0,No,18
0xc4b9,4.5,2022-02-17,21:30,21:40,Fog,Jam,1,Snack,scooter,0.0,No,20
0xcef9,4.6,2022-02-17,22:20,22:30,Cloudy,Low,1,Drinks,scooter,1.0,No,15
0xd179,4.8,2022-02-17,08:35,08:45,Fog,Low,0,Drinks,motorcycle,0.0,No,16
0xc70a,5.0,2022-02-17,0.416666667,10:15,Fog,Low,0,Meal,motorcycle,1.0,No,21
0xc6e9,4.6,2022-02-17,13:50,13:55,Sandstorms,High,2,Meal,electric_scooter,1.0,No,27
0xdbb7,5.0,2022-02-17,08:55,0.375,Fog,Low,2,Drinks,scooter,1.0,No,16
0xd46d,4.8,2022-02-17,0.416666667,10:10,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,13
0xdcb2,4.3,2022-02-17,13:35,13:45,Windy,High,0,Buffet,motorcycle,1.0,No,31
0xd675,4.9,2022-02-17,22:10,22:15,Cloudy,Low,0,Meal,motorcycle,1.0,No,19
0xd321,4.6,2022-02-17,21:25,21:35,Stormy,Jam,2,Meal,scooter,1.0,No,33
0xd879,4.5,2022-02-17,21:30,21:40,Fog,Jam,0,Meal,motorcycle,1.0,No,23
